,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,Airport IATA,Year,Type ,Month ,Arrival/Departure,Destination_City ,Pax,ATMs,,,,,,,,
,DMM,2025,International,Apr,Arrival,Muscat," 9,439 ", 60 ,,,,,,,,
,DMM,2025,International,May,Arrival,Muscat," 8,027 ", 62 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Muscat," 8,392 ", 61 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Muscat," 8,114 ", 62 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Muscat," 9,635 ", 56 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Muscat," 9,302 ", 57 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Muscat," 8,702 ", 55 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Muscat," 5,311 ", 61 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Muscat," 5,000 ", 51 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Muscat," 6,316 ", 58 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Muscat," 5,967 ", 60 ,,,,,,,,
,DMM,2025,International,May,Departure,Muscat," 6,760 ", 62 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Muscat," 6,230 ", 61 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Muscat," 6,867 ", 62 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Muscat," 5,217 ", 56 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Muscat," 4,707 ", 57 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Muscat," 6,248 ", 55 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Najaf," 3,763 ", 31 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Najaf," 2,770 ", 23 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Najaf," 1,856 ", 21 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Najaf," 3,252 ", 23 ,,,,,,,,
,DMM,2025,International,May,Arrival,Najaf," 2,417 ", 21 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Najaf," 1,079 ", 8 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Najaf," 3,552 ", 32 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Najaf," 6,737 ", 40 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Najaf," 2,211 ", 18 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Najaf," 2,259 ", 20 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Najaf," 4,457 ", 33 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Najaf," 2,553 ", 23 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Najaf," 2,942 ", 23 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Najaf," 2,604 ", 22 ,,,,,,,,
,DMM,2025,International,May,Departure,Najaf," 2,912 ", 22 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Najaf," 1,402 ", 10 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Najaf," 6,103 ", 36 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Najaf," 4,567 ", 38 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Najaf," 1,833 ", 17 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Najaf," 2,581 ", 20 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Port Sudan , 98 , 2 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Port Sudan , 164 , 2 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Port Sudan , 239 , 2 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Port Sudan , 344 , 5 ,,,,,,,,
,DMM,2025,International,May,Arrival,Port Sudan , 202 , 5 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Port Sudan , 811 , 7 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Port Sudan , 646 , 5 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Port Sudan ," 1,362 ", 9 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Port Sudan ," 1,188 ", 8 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Port Sudan ," 1,396 ", 8 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Port Sudan , 247 , 2 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Port Sudan , 246 , 2 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Port Sudan , 207 , 2 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Port Sudan ,510,4,,,,,,,,
,DMM,2025,International,May,Departure,Port Sudan ,576,5,,,,,,,,
,DMM,2025,International,Jun,Departure,Port Sudan , 852 , 8 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Port Sudan , 619 , 5 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Port Sudan , 749 , 8 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Port Sudan , 853 , 9 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Port Sudan , 862 , 8 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Sharjah," 15,879 ", 93 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Sharjah," 14,223 ", 84 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Sharjah," 12,782 ", 93 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Sharjah," 13,799 ", 90 ,,,,,,,,
,DMM,2025,International,May,Arrival,Sharjah," 11,539 ", 93 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Sharjah," 13,897 ", 90 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Sharjah," 15,924 ", 93 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Sharjah," 15,268 ", 93 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Sharjah," 12,475 ", 90 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Sharjah," 13,488 ", 93 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Sharjah," 11,802 ", 93 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Sharjah," 9,745 ", 84 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Sharjah," 10,923 ", 93 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Sharjah," 11,587 ", 90 ,,,,,,,,
,DMM,2025,International,May,Departure,Sharjah," 11,623 ", 93 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Sharjah," 9,811 ", 90 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Sharjah," 13,983 ", 93 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Sharjah," 11,402 ", 93 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Sharjah," 8,678 ", 90 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Sharjah," 11,551 ", 94 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Sialkot, 682 , 4 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Sialkot, 989 , 6 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Sialkot," 1,153 ", 9 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Sialkot," 1,225 ", 8 ,,,,,,,,
,DMM,2025,International,May,Arrival,Sialkot, 996 , 7 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Sialkot," 1,282 ", 9 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Sialkot," 1,513 ", 9 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Sialkot," 1,368 ", 8 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Sialkot," 1,126 ", 7 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Sialkot," 1,390 ", 9 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Sialkot, 451 , 3 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Sialkot," 1,207 ", 8 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Sialkot," 1,240 ", 9 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Sialkot," 1,124 ", 8 ,,,,,,,,
,DMM,2025,International,May,Departure,Sialkot, 980 , 7 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Sialkot, 999 , 9 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Sialkot, 906 , 9 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Sialkot," 1,173 ", 14 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Sialkot," 2,060 ", 16 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Sialkot," 1,766 ", 11 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Thiruvananthapuram," 5,360 ", 32 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Thiruvananthapuram," 4,951 ", 29 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Thiruvananthapuram," 4,389 ", 30 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Thiruvananthapuram," 4,754 ", 30 ,,,,,,,,
,DMM,2025,International,May,Arrival,Thiruvananthapuram," 4,252 ", 31 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Thiruvananthapuram," 3,813 ", 28 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Thiruvananthapuram," 4,517 ", 33 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Thiruvananthapuram," 5,605 ", 35 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Thiruvananthapuram," 4,945 ", 30 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Thiruvananthapuram," 5,323 ", 31 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Thiruvananthapuram," 4,428 ", 31 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Thiruvananthapuram," 3,503 ", 29 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Thiruvananthapuram," 4,124 ", 31 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Thiruvananthapuram," 3,667 ", 30 ,,,,,,,,
,DMM,2025,International,May,Departure,Thiruvananthapuram," 5,214 ", 31 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Thiruvananthapuram," 3,971 ", 29 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Thiruvananthapuram," 4,814 ", 33 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Thiruvananthapuram," 4,315 ", 35 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Thiruvananthapuram," 3,252 ", 30 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Thiruvananthapuram," 3,663 ", 31 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Asyut," 1,403 ", 8 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Asyut," 1,550 ", 9 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Asyut," 1,656 ", 10 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Asyut," 1,986 ", 12 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Asyut,941,8,,,,,,,,
,DMM,2025,International,Aug,Departure,Asyut,1005,9,,,,,,,,
,DMM,2025,International,Sep,Departure,Asyut,823,10,,,,,,,,
,DMM,2025,International,Oct,Departure,Asyut,1310,12,,,,,,,,
,DMM,2025,International,Jan,Arrival,Baghdad, 86 , 4 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Baghdad, 372 , 4 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Baghdad, 156 , 1 ,,,,,,,,
,DMM,2025,International,May,Arrival,Baghdad, 372 , 3 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Baghdad, 427 , 3 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Baghdad, 372 , 5 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Baghdad, 186 , 1 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Baghdad, 211 , 2 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Baghdad, -   , 2 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Baghdad, -   , 2 ,,,,,,,,
,DMM,2025,International,May,Departure,Baghdad,161,2,,,,,,,,
,DMM,2025,International,Jun,Departure,Baghdad,75,1,,,,,,,,
,DMM,2025,International,Jul,Departure,Baghdad, 79 , 1 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Baghdad, -   , 2 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Baghdad, -   , 1 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Beijingÿ," 1,377 ", 9 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Beijingÿ," 1,101 ", 9 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Beijingÿ, 984 , 8 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Beijingÿ, 998 , 9 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Beijingÿ, 758 , 8 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Beijingÿ, 731 , 9 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Beijingÿ, 540 , 8 ,,,,,,,,
,DMM,2025,International,May,Departure,Beijingÿ, 940 , 9 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Beijingÿ, 886 , 9 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Beijingÿ," 1,074 ", 8 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Beijingÿ," 1,110 ", 9 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Beijingÿ," 1,002 ", 9 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Beijingÿ, 940 , 9 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Damascus, 186 , 2 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Damascus, 663 , 4 ,,,,,,,,
,DMM,2025,International,May,Arrival,Damascus, 186 , 1 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Damascus, 558 , 3 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Damascus, 906 , 5 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Damascus, 925 , 5 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Damascus, 375 , 4 ,,,,,,,,
,DMM,2025,International,Oct,Arrival,Damascus," 1,948 ", 17 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Damascus, 251 , 2 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Damascus, 288 , 4 ,,,,,,,,
,DMM,2025,International,May,Departure,Damascus, 158 , 1 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Damascus, 381 , 3 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Damascus, 496 , 5 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Damascus, 197 , 4 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Damascus, 273 , 4 ,,,,,,,,
,DMM,2025,International,Oct,Departure,Damascus," 1,201 ", 17 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Kannur," 2,069 ", 14 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Kannur," 2,076 ", 12 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Kannur," 1,567 ", 13 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Kannur," 1,561 ", 13 ,,,,,,,,
,DMM,2025,International,May,Arrival,Kannur, 960 , 14 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Kannur," 1,724 ", 21 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Kannur," 1,282 ", 17 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Kannur," 2,495 ", 14 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Kannur," 2,008 ", 11 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Kannur," 1,405 ", 14 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Kannur, 786 , 12 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Kannur," 1,191 ", 13 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Kannur," 1,665 ", 13 ,,,,,,,,
,DMM,2025,International,May,Departure,Kannur," 1,955 ", 14 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Kannur," 2,484 ", 21 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Kannur," 3,010 ", 17 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Kannur," 1,256 ", 14 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Kannur, 942 , 11 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Salalah, 123 , 4 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Salalah, 672 , 8 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Salalah," 1,394 ", 8 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Salalah, 183 , 4 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Salalah," 1,261 ", 9 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Salalah," 1,224 ", 7 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Sohag," 1,484 ", 9 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Sohag," 1,338 ", 8 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Sohag, 910 , 9 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Sohag," 1,176 ", 8 ,,,,,,,,
,DMM,2025,International,May,Arrival,Sohag," 1,062 ", 9 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Sohag," 1,165 ", 9 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Sohag," 1,101 ", 9 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Sohag, 973 , 8 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Sohag," 1,127 ", 9 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Sohag, 966 , 8 ,,,,,,,,
,DMM,2025,International,May,Departure,Sohag," 1,187 ", 9 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Sohag," 1,044 ", 9 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Tbilisi," 1,551 ", 17 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Tbilisi," 2,355 ", 17 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Tbilisi," 2,769 ", 18 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Tbilisi, 327 , 4 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Tbilisi," 1,843 ", 17 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Tbilisi," 2,590 ", 17 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Tbilisi," 1,907 ", 18 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Tbilisi, 260 , 4 ,,,,,,,,
,DMM,2025,International,Jan,Arrival,Tiruchirapally," 1,074 ", 8 ,,,,,,,,
,DMM,2025,International,Feb,Arrival,Tiruchirapally," 1,096 ", 8 ,,,,,,,,
,DMM,2025,International,Mar,Arrival,Tiruchirapally, 781 , 9 ,,,,,,,,
,DMM,2025,International,Apr,Arrival,Tiruchirapally,862,7,,,,,,,,
,DMM,2025,International,May,Arrival,Tiruchirapally,752,9,,,,,,,,
,DMM,2025,International,Jun,Arrival,Tiruchirapally," 1,111 ", 9 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Tiruchirapally," 1,192 ", 9 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Tiruchirapally," 1,252 ", 9 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Tiruchirapally, 485 , 3 ,,,,,,,,
,DMM,2025,International,Jan,Departure,Tiruchirapally," 1,405 ", 8 ,,,,,,,,
,DMM,2025,International,Feb,Departure,Tiruchirapally," 1,153 ", 8 ,,,,,,,,
,DMM,2025,International,Mar,Departure,Tiruchirapally," 1,692 ", 9 ,,,,,,,,
,DMM,2025,International,Apr,Departure,Tiruchirapally," 1,176 ", 7 ,,,,,,,,
,DMM,2025,International,May,Departure,Tiruchirapally," 1,553 ", 9 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Tiruchirapally," 1,379 ", 9 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Tiruchirapally," 1,205 ", 9 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Tiruchirapally, 753 , 9 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Tiruchirapally, 196 , 3 ,,,,,,,,
,DMM,2025,International,May,Arrival,Trabzon, 190 , 3 ,,,,,,,,
,DMM,2025,International,Jun,Arrival,Trabzon," 2,512 ", 18 ,,,,,,,,
,DMM,2025,International,Jul,Arrival,Trabzon," 4,070 ", 31 ,,,,,,,,
,DMM,2025,International,Aug,Arrival,Trabzon," 4,779 ", 31 ,,,,,,,,
,DMM,2025,International,Sep,Arrival,Trabzon," 1,669 ", 13 ,,,,,,,,
,DMM,2025,International,May,Departure,Trabzon, 513 , 3 ,,,,,,,,
,DMM,2025,International,Jun,Departure,Trabzon," 2,693 ", 18 ,,,,,,,,
,DMM,2025,International,Jul,Departure,Trabzon," 5,329 ", 31 ,,,,,,,,
,DMM,2025,International,Aug,Departure,Trabzon," 3,884 ", 31 ,,,,,,,,
,DMM,2025,International,Sep,Departure,Trabzon," 1,364 ", 13 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Abu Dhabi ," 15,907 ", 121 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Abu Dhabi ," 16,129 ", 117 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Abu Dhabi ," 16,488 ", 125 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Abu Dhabi ," 15,538 ", 119 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Abu Dhabi ," 16,940 ", 124 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Abu Dhabi ," 17,817 ", 120 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Abu Dhabi ," 20,466 ", 124 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Abu Dhabi ," 19,524 ", 124 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Abu Dhabi ," 15,838 ", 118 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Abu Dhabi ," 16,504 ", 123 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Abu Dhabi ," 19,550 ", 121 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Abu Dhabi ," 18,211 ", 122 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Abu Dhabi ," 11,473 ", 95 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Abu Dhabi ," 16,402 ", 116 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Abu Dhabi ," 14,713 ", 125 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Abu Dhabi ," 17,894 ", 119 ,,,,,,,,
,DMM,2024,International,May,Departure,Abu Dhabi ," 16,301 ", 124 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Abu Dhabi ," 19,784 ", 120 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Abu Dhabi ," 18,960 ", 124 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Abu Dhabi ," 17,080 ", 124 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Abu Dhabi ," 15,148 ", 118 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Abu Dhabi ," 15,668 ", 123 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Abu Dhabi ," 18,939 ", 121 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Abu Dhabi ," 19,411 ", 122 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Addis Ababa," 3,301 ", 22 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Addis Ababa," 3,828 ", 25 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Addis Ababa," 4,537 ", 27 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Addis Ababa," 3,379 ", 27 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Addis Ababa," 2,012 ", 21 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Addis Ababa," 2,919 ", 29 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Addis Ababa," 4,847 ", 30 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Addis Ababa," 4,777 ", 31 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Addis Ababa," 5,094 ", 30 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Addis Ababa," 4,471 ", 31 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Addis Ababa," 4,323 ", 30 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Addis Ababa," 3,985 ", 30 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Addis Ababa, 508 , 17 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Addis Ababa, 548 , 25 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Addis Ababa, 590 , 27 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Addis Ababa," 1,178 ", 27 ,,,,,,,,
,DMM,2024,International,May,Departure,Addis Ababa," 1,230 ", 21 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Addis Ababa," 3,290 ", 29 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Addis Ababa," 2,598 ", 30 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Addis Ababa," 2,008 ", 31 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Addis Ababa," 1,417 ", 30 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Addis Ababa," 1,316 ", 31 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Addis Ababa," 1,584 ", 30 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Addis Ababa," 2,387 ", 30 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Alexandria," 1,228 ", 9 ,,,,,,,,
,DMM,2024,International,Feb,Arrival ,Alexandria," 1,038 ", 8 ,,,,,,,,
,DMM,2024,International,Mar,Arrival ,Alexandria," 1,091 ", 9 ,,,,,,,,
,DMM,2024,International,Apr,Arrival ,Alexandria, 905 , 8 ,,,,,,,,
,DMM,2024,International,May,Arrival ,Alexandria," 3,234 ", 23 ,,,,,,,,
,DMM,2024,International,Jun,Arrival ,Alexandria," 2,528 ", 22 ,,,,,,,,
,DMM,2024,International,Jul,Arrival ,Alexandria," 3,782 ", 27 ,,,,,,,,
,DMM,2024,International,Aug,Arrival ,Alexandria," 4,197 ", 27 ,,,,,,,,
,DMM,2024,International,Sep,Arrival ,Alexandria," 3,123 ", 20 ,,,,,,,,
,DMM,2024,International,Oct,Arrival ,Alexandria," 2,500 ", 17 ,,,,,,,,
,DMM,2024,International,Nov,Arrival ,Alexandria," 1,239 ", 9 ,,,,,,,,
,DMM,2024,International,Dec,Arrival ,Alexandria," 1,036 ", 8 ,,,,,,,,
,DMM,2024,International,Jan,Departure,Alexandria, 721 , 7 ,,,,,,,,
,DMM,2024,International,Feb,Departure,Alexandria," 1,050 ", 8 ,,,,,,,,
,DMM,2024,International,Mar,Departure,Alexandria, 996 , 9 ,,,,,,,,
,DMM,2024,International,Apr,Departure,Alexandria, 967 , 8 ,,,,,,,,
,DMM,2024,International,May,Departure,Alexandria," 2,379 ", 23 ,,,,,,,,
,DMM,2024,International,Jun,Departure,Alexandria," 3,369 ", 22 ,,,,,,,,
,DMM,2024,International,Jul,Departure,Alexandria," 3,676 ", 27 ,,,,,,,,
,DMM,2024,International,Aug,Departure,Alexandria," 3,012 ", 27 ,,,,,,,,
,DMM,2024,International,Sep,Departure,Alexandria," 2,585 ", 20 ,,,,,,,,
,DMM,2024,International,Oct,Departure,Alexandria," 1,779 ", 17 ,,,,,,,,
,DMM,2024,International,Nov,Departure,Alexandria," 1,129 ", 9 ,,,,,,,,
,DMM,2024,International,Dec,Departure,Alexandria, 879 , 8 ,,,,,,,,
,DMM,2024,International,Jan,Arrival ,Amman," 6,458 ", 53 ,,,,,,,,
